MMS Record ID,HOL Record ID,Item PID, Barcode, Title, Publisher, Bib Material Type, Creator, Call Number, Permanent Call Number, Permanent Physical Location, Local Location, Holding Type, Item Material Type, Policy, Seq. Number,Chronology,Enumeration,Issue year,Description,Public note,Fulfillment note,Inventory  #,Inventory date,Shelf report #,On shelf date,On shelf seq,Last shelf report,Temp library,Temp location,Temp call # type,Temp call #,Temp item policy,Alt. call # type,Alt. call #,Pieces,Pages,Internal note (1),Internal note (2),Internal note (3),Statistics note (1),Statistics note (2),Statistics note (3),Creation date,Modification date,Status,Process type,Process Id,Number of loans,Last loan,Number of loans in house,Last loan in house,Year-to-date Loans,Receiving date,Copy ID, Receiving number, Weeding number, Weeding date, Other System Number, Committed to Retain, Retention Reason, Retention Note, Temp location in use
"'9913210009524'",'224419950009524','234418640009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1984,46 2,,"46.1984,2",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:46,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418650009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1984,46 3,,"46.1984,3",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:46,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418660009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1984,46 4,,"46.1984,4",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:45,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418670009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1985,47 1,,"47.1985,1",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:44,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418680009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1985,47 2,,"47.1985,2",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:44,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418690009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1985,47 3,,"47.1985,3",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:43,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418700009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1985,47 4,,"47.1985,4",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:42,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418710009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1986,48 1,,"48.1986,1",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:41,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418720009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1986,48 2,,"48.1986,2",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:41,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418730009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1986,48 3,,"48.1986,3",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:40,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418740009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1986,48 4,,"48.1986,4",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:39,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418750009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1987,49 1,,"49.1987,1",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:39,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418760009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1987,49 2,,"49.1987,2",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:38,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418770009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1987,49 3,,"49.1987,3",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:37,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418780009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1987,49 4,,"49.1987,4",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:36,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9913210009524'",'224419950009524','234418790009524',,Collectanea Cisterciensia revue trimestrielle de spiritualité monastique: histoire et doctrine,Cistercensia,Journal,,Vorläufig,Vorläufig,SEK,BIB,y,ISSUE,,,1988,50 1,,"50.1988,1",,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,2026-01-13 16:35:35,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC02764693;AC02764693;(Aleph)002707438ACC01;(DE-600)ZDB-301382-0;(DE-599)OBVAC02764693,,,,0
"'9911307609524'",'224209080009524','234209060009524',,"Locupletissimi Rerum Naturalium Thesauri Accurata Descriptio Et Iconibus Artificiosissimis Expressio Per Universam Physices Historiam Opus, Cui In Hoc Rerum Genere, Nullum Par Existit",Janssonius u.a.,Book,"Seba, Albert 1665-1736",Y 1.5,Y 1.5,S_HS,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC06322822;AC06322822;(Aleph)006106588ACC01;(DE-599)OBVAC06322822,,,,0
"'9911307709524'",'224209120009524','234209100009524',,Locupletissimi Rerum Naturalium Thesauri Accurata Descriptio Et Iconibus Artificiosissimis Expressio Per Universam Physices Historiam,Wetstenius,Book,"Seba, Albert 1665-1736",Y 1.4,Y 1.4,S_HS,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17617839;(DE-627)138356051X;(DE-576)31356051X;(DE-599)BSZ31356051X;(OCoLC)699116886,,,,0
"'9911307809524'",'224209160009524','234209140009524',,"Locupletissimi Rerum Naturalium Thesauri Accurata Descriptio Et Iconibus Artificiosissimis Expressio Per Universam Physices Historiam Opus, Cui In Hoc Rerum Genere, Nullum Par Existit",Janssonius u.a.,Book,"Seba, Albert 1665-1736",Y 1.3,Y 1.3,S_HS,BIB,x,BOOK,,,,,,,Provenienz vorhanden (noch zu erschließen),,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25 12:19:11,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC06322792;AC06322792;(Aleph)006106559ACC01;(DE-599)OBVAC06322792,,,,0
"'9911308009524'",'224209210009524','234209190009524',,"Locupletissimi Rerum Naturalium Thesauri Accurata Descriptio Et Iconibus Artificiosissimis Expressio Per Universam Physices Historiam Opus, Cui In Hoc Rerum Genere, Nullum Par Existit",Janssonius u.a.,Book,"Seba, Albert 1665-1736",Y 1.2,Y 1.2,S_HS,BIB,x,BOOK,,,,,,,Provenienz vorhanden (noch zu erschließen),,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25 12:18:01,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC06322779;AC06322779;(Aleph)006106546ACC01;(DE-599)OBVAC06322779,,,,0
"'9911308109524'",'224209250009524','234209230009524',,Musaeum Kircherianum sive Musaeum A. P. Athanasio Kirchero in Collegio Romano Societatis Jesu jam pridem incoeptum,Plachus,Book,"Buonanni, Filippo 1638-1725",Y 6.18,Y 6.18,S_HS,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC03831460;AC03831460;(Aleph)003819881ACC01;(DE-599)OBVAC03831460,,,,0
"'9911308209524'",'224209290009524','234209270009524',,"Museographia Oder Anleitung Zum rechten Begriff und nützlicher Anlegung der Mvseorvm oder Raritäten-Kammern Darinnen gehandelt wird von denen Museis, Schatz-, Kunst- und Raritäten-Kammern insgemein, welche heutiges Tages grösten theils annoch in vielen europäischen Orten gefunden werden ... ; nebst einem Register",Michaerl Hubert,Book,"Jencquel, Kaspar Friedrich",c 5.24,c 5.24,S_KAT,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC04103401;AC04103401;(Aleph)004091998ACC01;(DE-599)OBVAC04103401,,,,0
"'9911308309524'",'224209330009524','234209310009524',,"Descriptio Pvblicæ Gratvlationis, Spectacvlorvm Et Lvudorvm, In Adventv Sereniss. Principis Ernesti Archidvcis Avstriæ ... Belgicis Provinciis A Regia Ma.te Cathol. Præfecti, ... An. M.D.XCIIII. XVIII. Kal. Ivlias, Aliisqve Diebvs Antverpiæ Editorvm ; Cvi Est Præfixa, De Belgij Principatu a Romano in ea Prouincia Imperio ad nostra usq[ue] tempora breuis narratio",Offic. Plantiniano,Book,"Bochius, Joannes 1555-1609",d 4.5,d 4.5,S_KAT,BIB,x,BOOK,,,,,,,Provenienz vorhanden (noch zu erschließen),,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25 11:35:47,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC06259314;AC06259314;(Aleph)006030952ACC01;(DE-599)OBVAC06259314;(DE-604)112006809,,,,0
"'9911308409524'",'224209370009524','234209350009524',,"Johañ Winckelmañs sämtliche Werke dabei Porträt, Facsimile und ausführliche Biographie des Autors ; unter dem Texte die frühern und viele neue Citate und Noten ; die allerwärts gesammelten Briefe nach der Zeitordnung, Fragmente, Abbildungen und vierfacher Index",Verl. deutscher Classiker,Book,"Winckelmann, Johann Joachim 1717-1768",d 4.4,d 4.4,S_KAT,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC16607788;(OCoLC)918317021;(DE-599)BVBBV037407831;(DE-604)BV037407831,,,,0
"'9911308609524'",'224209420009524','234209400009524',,"Perspectiva Pes Pictvrae. Das ist: Kurtze und leichte Verfaßung Der practicabelsten Regvl, zur Perspectivischen Zeichnungs-Kunst","In Verlag Johann Christoph Weigels, Kunsthaendlers",Book,"Schübler, Johann Jacob 1689-1742",d 4.2,d 4.2,S_KAT,BIB,x,BOOK,,,,,,,Provenienz vorhanden (noch zu erschließen),,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25 11:27:10,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC15175969;(DE-599)OBVAC15175969,,,,0
"'9911308709524'",'224209460009524','234209440009524',,Historiæ Celebriores Veteris Testamenti Iconibus Repræsentatæ Et Ad excitandas bonas meditationes selectis Epigrammatibus exornatæ,,Book,"Weigel, Christoph 1654-1725",d 4.1,d 4.1,S_KAT,BIB,x,BOOK,,,,,,,Provenienz vorhanden (noch zu erschließen),,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25 11:23:51,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC16655925;(DE-627)1102521507;(DE-576)032521502;(DE-599)BSZ032521502;(OCoLC)179916931,,,,0
"'9911308809524'",'224209500009524','234209480009524',,"Museum Wormianum Seu Historia Rerum Rariorum, Tam Naturalium quam Artificialium, tam Domesticarum, quam Exoticarum, quæ Hafniæ Danorum in ædibus Authoris servantur",Elzevirii,Book,"Worm, Ole 1588-1654",d 4.8,d 4.8,S_KAT,BIB,x,BOOK,,,,,,,Provenienz vorhanden (noch zu erschließen),,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25 11:17:32,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC10451101;AC10451101;(Aleph)010657945ACC01;(DE-599)OBVAC10451101,,,,0
"'9911308909524'",'224209540009524','234209520009524',,Die Geschichte der Wallfahrt auf den Sonntagberg,"Wien, Univ., Diss., 1964",Book,"Überlacker, Franz 1934-",II/3,II/3,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC05892337;AC05892337;(Aleph)005811949ACC01;(DE-599)OBVAC05892337,,,,0
"'9911309009524'",'224209580009524','234209560009524',,"Hl. Erentrudis - 400 Jahre Landesmutter Feierlichkeiten zum 400-Jahr-Jubiläum der zweiten Translatio, 4. bis 8.9. 2024",Amt der Salzburger Landesregierung / Salzburger Landesarchiv,Book,,I/283,I/283,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17575652;(DE-599)OBVAC17575652,,,,0
"'9911309109524'",'224209620009524','234209600009524',,Die Globensammlung Rudolf Schmidt zum 100. Geburtstag von Rudolf Schmidt 1924-2024,Internationale Coronelli-Gesellschaft für Globenkunde,Book,"Wohlschläger, Heide",I/284,I/284,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17346994;(DE-599)OBVAC17346994,,,,0
"'9911309309524'",'224209670009524','234209650009524',,Schädelkult & Stiftstumult 1000 Jahre Hippolytkloster : Publikation zur Jahresausstellung 2024,Museum am Dom St. Pölten,Book,,I/286,I/286,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17266118;(DE-599)DNB1331203023;(OCoLC)1437794711;(DE-101)1331203023;oai:dnb.de/dnb/1331203023,,,,0
"'9911309409524'",'224209710009524','234209690009524',,"Katholische Leibeigene Handreichung zur Befreiung für alle, besonders für Priester und Ordenspersonen",tredition GmbH,Book,"Clemente, Felix",I/287,I/287,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17546267;(DE-599)OBVAC17546267,,,,0
"'9911309509524'",'224209750009524','234209730009524',,Der Domkomplex Geschichte und Führer,Associazione Chiese Vive,Book,"d'Ambrosio, Silvia",I/288,I/288,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17617275;(DE-599)OBVAC17617275,,,,0
"'9911309609524'",'224209790009524','234209770009524',,Kirche San Fermo Geschichte und Führer,Associazione Chiese Vive,Book,"Furlattini, Chiara",I/289,I/289,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17617267;(DE-599)OBVAC17617267,,,,0
"'9911309709524'",'224209830009524','234209810009524',,Die Basilika San Zeno Geschichte und Kirchenführer,Associazione Chiese Vive,Book,"Furlattini, Chiara",I/290,I/290,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17617259;(DE-599)OBVAC17617259,,,,0
"'9911309809524'",'224209870009524','234209850009524',,Die Bronzetüren von San Zeno die 48 Bronzetafeln,Associazione Chiese Vive,Book,"d'Ambrosio, Silvia",I/291,I/291,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17617225;(DE-599)OBVAC17617225,,,,0
"'9911309909524'",'224209910009524','234209890009524',,"Handbuch integriertes Schädlingsmanagement in Museen, Archiven und historischen Gebäuden",Gebr. Mann Verlag,Book,"Pinniger, David 1943-",,,ARCHIV,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC13040781;AC13040781;(Aleph)012782426ACC01;(DE-599)DNB1080138706;oai:dnb.de/dnb/1080138706,,,,0
"'9911310009524'",'224209950009524','234209930009524',,"900 Jahre Baugeschichte Alter Konvent, Stift Rein",Zisterzienserstift Rein,Book,"Brenner, Elisabeth 1951-",I/292,I/292,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17214253;(DE-599)OBVAC17214253,,,,0
"'9911310109524'",'224209990009524','234209970009524',,Ein Himmel auf Erden Basilika Stift Rein - Meisterwerk des Barock,CM Medienverl.,Book,,,,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,2025-08-25,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC12083055;(DE-599)DNB1058409433;oai:dnb.de/dnb/1058409433,,,,0
"'9911404909524'",'224217960009524','234217940009524',,Katholisch und trotzdem okay ein kurzweiliger Leitfaden zum katholischen Glauben; [was Sie schon immer über Katholiken wissen wollten],St. Benno-Verl.,Book,How to survive being married to a Catholic <dt.>,I/356,I/356,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC16560569;(DE-627)588209287;(DE-576)303007850;(DE-599)DNB991614119;(OCoLC)312702947;(DE-101)991614119,,,,0
"'9911405009524'",'224218000009524','234217980009524',,Stumme Kräuter plaudern der Kräuterpfarrer führt zum Beschaulich-Sein,Freunde der Heilkräuter,Book,"Weidinger, Hermann-Josef 1918-2004",I/357,I/357,SEK,BIB,x,BOOK,,,,,,,Mit Widmung des Autors,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04 12:45:02,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC00148896;(DE-599)OBVAC00148896,,,,0
"'9911405109524'",'224218040009524','234218020009524',,Mostviertel Bauernland im Wandel,Verl. Niederösterr. Pressehaus,Book,,I/355,I/355,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC00979447;AC00979447;(Aleph)001879260ACC01;(DE-599)OBVAC00979447,,,,0
"'9911405209524'",'224218080009524','234218060009524',,Die Klosteraufhebungen in Niederösterreich und Wien,Verlag Herold,Book,"Winner, Gerhard 1929-1994",I/353,I/353,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC00293025;(DE-599)OBVAC00293025,,,,0
"'9911405309524'",'224218120009524','234218100009524',,Auf dem Jerusalemweg eine außergewöhnliche Pilgerreise: aus dem Herzen Europas zu Fuß nach Jerusalem!,Styria-Verl.,Book,"Aschauer, Johannes 1970-",I/352,I/352,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC08797145;(DE-599)DNB101612614X,,,,0
"'9911405409524'",'224218160009524','234218140009524',,Jesus folgen Meditationen zur Fasten- und Osterzeit,Benno-Verl.,Book,Benedikt XVI. Papst 1927-2022,I/351,I/351,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC05233348;AC05233348;(Aleph)005120601ACC01;(DE-599)OBVAC05233348,,,,0
"'9911405509524'",'224218200009524','234218180009524',,Mit dem Atem der Hoffnung leben,Johannis,Book,"Hahne, Peter",I/350,I/350,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17628456;(DE-599)DNB1038125251;(DE-101)1038125251,,,,0
"'9911405609524'",'224218240009524','234218220009524',,Die Sprache des Herzens Gedanken für jeden Tag,Herder,Book,"Teresa Mother, Heilige 1910-1997",I/348,I/348,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17628428;(DE-627)1613911920;(DE-576)283342390;(DE-599)BSZ283342390;(OCoLC)244036373,,,,0
"'9911405709524'",'224218280009524','234218260009524',,Das Leben des hl. Franz von Assisi nach der Legenda maior des Bonaventura,Herder,Book,"Johannes Bonaventura Kardinal, Heiliger 1217-1274",I/347,I/347,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC01315467;AC01315467;(Aleph)002144726ACC01;(DE-599)OBVAC01315467,,,,0
"'9911405809524'",'224218320009524','234218300009524',,"Eine Kirche, die Zukunft hat 12 Essays zu scheinbar unlösbaren Kirchenproblemen",Styria,Book,"Krätzl, Helmut 1931-2023",I/345,I/345,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC06262704;AC06262704;(Aleph)006034334ACC01;(DE-599)DNB984043438,,,,0
"'9911405909524'",'224218360009524','234218340009524',,Auf Weihnachtn zua Gedichte zur Advent- und Weihnachtszeit,Volkskultur Niederösterreich,Book,"Staffenberger, Johann",I/344,I/344,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC03955718;AC03955718;(Aleph)003944567ACC01;(DE-599)OBVAC03955718,,,,0
"'9911406009524'",'224218400009524','234218380009524',,Die große Überraschung für einen lebendigen Umgang mit den Gleichnissen Jesu,Herder,Book,"Wimmer, Gertrud 1924-1988",I/343,I/343,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC01611480;AC01611480;(Aleph)001614552ACC01;(DE-599)OBVAC01611480,,,,0
"'9911406109524'",'224218440009524','234218420009524',,Wie finde ich zum Sinn des Lebens?,Herder,Book,"Moser, Georg 1923-1988",I/342,I/342,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC06448250;AC06448250;(Aleph)006267867ACC01;(DE-599)OBVAC06448250;(DE-604)036934623,,,,0
"'9911406209524'",'224218480009524','234218460009524',,Jenseits AIDS,Gemeinschaft Cenacolo,Book,"Incorvaia, Nicola",I/341,I/341,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC17627931;(DE-599)OBVAC17627931,,,,0
"'9911406309524'",'224218520009524','234218500009524',,Neue Freude an der Kirche ein engagiertes Bekenntnis,Tyrolia-Verl.,Book,"Krätzl, Helmut 1931-2023",I/339,I/339,SEK,BIB,x,BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,2025-09-04,Item in place,,,0,,0,,0,,,,,,(AT-OBV)AC03283296;AC03283296;(Aleph)003277117ACC01;(DE-599)OBVAC03283296,,,,0
